Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3343-1385-0591-18026..3,"Jul 20, 2022",8:55:25 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,IL,61008,USD,-0.45,17.583000,TRY,-7.91,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3310-8915-5620-16815..10,"Jul 20, 2022",10:43:21 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,CZ,,76821,CZK,24.79,0.733980,TRY,18.20,,,4992301508099091170,Yes,,,
GPA.3310-8915-5620-16815..10,"Jul 20, 2022",10:43:21 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,CZ,,76821,CZK,-3.72,0.733980,TRY,-2.73,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3335-7595-6760-20832..10,"Jul 20, 2022",10:45:26 AM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new,,CZ,,76821,CZK,18.17,0.733980,TRY,13.34,,,4992301508099091170,Yes,,,
GPA.3335-7595-6760-20832..10,"Jul 20, 2022",10:45:26 AM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new,,CZ,,76821,CZK,-2.73,0.733980,TRY,-2.01,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3372-2630-2901-23142,"Jul 20, 2022",11:21:30 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,Nord,NL,,6537 PC,EUR,19.00,17.973000,TRY,341.49,,,4992301508099091170,Yes,,,
GPA.3372-2630-2901-23142,"Jul 20, 2022",11:21:30 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,Nord,NL,,6537 PC,EUR,-2.85,17.973000,TRY,-51.23,,,4992301508099091170,Yes,15,,
GPA.3393-1795-3025-71272,"Jul 20, 2022",11:45:45 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,d-01J,JP,,6430852,JPY,220,0.127340,TRY,28.01,p1m,,4992301508099091170,Yes,,,
GPA.3393-1795-3025-71272,"Jul 20, 2022",11:45:45 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,d-01J,JP,,6430852,JPY,-33,0.127340,TRY,-4.20,p1m,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3317-9249-1416-45616..0,"Jul 20, 2022",1:31:58 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,GB,,CH5 1HL,GBP,1.49,21.037000,TRY,31.35,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3317-9249-1416-45616..0,"Jul 20, 2022",1:31:58 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,GB,,CH5 1HL,GBP,-0.22,21.037000,TRY,-4.63,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3393-7619-4913-07266..3,"Jul 20, 2022",1:47:23 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,GB,,W3 6LB,GBP,1.66,21.037000,TRY,34.92,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3393-7619-4913-07266..3,"Jul 20, 2022",1:47:23 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,GB,,W3 6LB,GBP,-0.25,21.037000,TRY,-5.26,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3389-6531-7915-18403..9,"Jul 20, 2022",2:00:00 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,IE,,0000,EUR,2.43,17.908000,TRY,43.52,,,4992301508099091170,Yes,,,
GPA.3389-6531-7915-18403..9,"Jul 20, 2022",2:00:00 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,IE,,0000,EUR,-0.36,17.908000,TRY,-6.45,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
